"","Codigo","Tipo de Adquisicion","Estado","Nombre Organismo","Region Unidad","Codigo Moneda","Fecha Creacion","Fecha Publicacion","Fecha Adjudicacion","Fuente Financiamiento","Descripcion linea Adquisicion","Descripcion Proveedor","Unidad Medida","Nombre Proveedor","Estado Oferta","Cantidad Ofertada","Moneda de la Oferta","Monto Unitario Oferta","Valor Total Ofertado","Cantidad Adjudicada","Monto Linea Adjudica","Fecha Envio Oferta","Oferta seleccionada","CHL-USD","Monto Unitario Oferta USD","Monto Linea Adjudica USD","Valor Total Ofertado USD","Tipo de Institucion"
"4423","8812674","Licitación Pública Menor a 100 UTM (L1)","8","I MUNICIPALIDAD DE SANTIAGO","Región Metropolitana de Santiago","CLP","2021-05-06","2021-05-06","2021-06-08",NA,"GLIBENCLAMIDA 5Mg COMPRIMIDO. FECHA DE VENCIMIENTO SUPERIOR A 1 AÑO DESDE LA FECHA DE ENTREGA. NO SE ACEPTAN CARTAS DE CANJE","GLBN0005COMP. BEGLIBENCLAMIDA 5MG X 1005 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 - VTO 7-2022 Entrega en 24 horas. Se adjunta CANJE . Validez de la oferta 60 días. Sin costo por flete.","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","1000","Peso Chileno","7.8","7800","0","0","2021-05-07","No Seleccionada",728.054772727273,0.0107134796614016,0,10.7134796614016,"Municipalidad"
"4424","8812674","Licitación Pública Menor a 100 UTM (L1)","8","I MUNICIPALIDAD DE SANTIAGO","Región Metropolitana de Santiago","CLP","2021-05-06","2021-05-06","2021-06-08",NA,"GLIBENCLAMIDA 5Mg COMPRIMIDO. FECHA DE VENCIMIENTO SUPERIOR A 1 AÑO DESDE LA FECHA DE ENTREGA. NO SE ACEPTAN CARTAS DE CANJE","MIN0286 GLIBENCLAMIDA B 5MG X 1005 COMP. BE. B  Entrega 24- HR GLIBENCLAMIDA F-989616 MINTLAB  VENC. 31-07-2024","Comprimido","Caribean Pharma Ltda","Aceptada","1000","Peso Chileno","7.79","7790","0","0","2021-05-12","No Seleccionada",728.054772727273,0.0106997444310665,0,10.6997444310665,"Municipalidad"
"4425","8812674","Licitación Pública Menor a 100 UTM (L1)","8","I MUNICIPALIDAD DE SANTIAGO","Región Metropolitana de Santiago","CLP","2021-05-06","2021-05-06","2021-06-08",NA,"GLIBENCLAMIDA 5Mg COMPRIMIDO. FECHA DE VENCIMIENTO SUPERIOR A 1 AÑO DESDE LA FECHA DE ENTREGA. NO SE ACEPTAN CARTAS DE CANJE","GLIBENCLAMIDA B 5MG X 1005 COMP. BE.	           VTO 31-07-2023
","Comprimido","Droguería Concepción Ltda","Aceptada","1000","Peso Chileno","10","10000","0","0","2021-05-11","No Seleccionada",728.054772727273,0.0137352303351303,0,13.7352303351303,"Municipalidad"
"4426","8813491","Licitación Pública Entre 100 y 1000 UTM (LE)","8","MUNICIPALIDAD DE HUALPEN","Región del Biobío","CLP","2021-05-07","2021-05-07","2021-07-21",NA,"GLIBENCLAMIDA 5 MG COMPRIMIDOS","GLBN0005COMP. BEGLIBENCLAMIDA 5MG X 60 COMP.. LABORATORIO CHILE. GLIBENCLAMIDA. REG ISP F-394715 - VTO 3-2024 - LOTE DNLK
Vigencia de la Oferta 60 días hábiles desde la apertura","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","250000","Peso Chileno","10.7","2675000","0","0","2021-05-12","No Seleccionada",751.900909090909,0.0142305985677513,0,3557.64964193783,"Municipalidad"
"4427","8813491","Licitación Pública Entre 100 y 1000 UTM (LE)","8","MUNICIPALIDAD DE HUALPEN","Región del Biobío","CLP","2021-05-07","2021-05-07","2021-07-21",NA,"GLIBENCLAMIDA 5 MG COMPRIMIDOS","120-10-12041 GLIBENCLAMIDA 5MG 60C REG.ISP F-3947 EQUIVALENTE TERAPÉUTICO Glibenclamida 5 mg 60 Comprimidos , venc: Ago22, Se adjunta documentacion técnica, certificado de farmavigilancia, politica de canje, devoluciones y norma GMP. Despacho en 72 horas.","Comprimido","LABORATORIO CHILE S.A.","Rechazada","250000","Peso Chileno","7","1750000","0","0","2021-05-12","No Seleccionada",751.900909090909,0.00930973738077189,0,2327.43434519297,"Municipalidad"
"4428","8813491","Licitación Pública Entre 100 y 1000 UTM (LE)","8","MUNICIPALIDAD DE HUALPEN","Región del Biobío","CLP","2021-05-07","2021-05-07","2021-07-21",NA,"GLIBENCLAMIDA 5 MG COMPRIMIDOS","GLIBENCLAMIDA 5 MG CM. CAJAX60. LAB CHILE. REG ISP F-3947-20. VENCE 30-09-2023. BIOEQUIVALENTE.
","Comprimido","WINPHARM","Aceptada","250000","Peso Chileno","8","2e+06","2e+05","1600000","2021-05-17","Seleccionada",751.900909090909,0.0106396998637393,2127.93997274786,2659.92496593483,"Municipalidad"
"4429","8814137","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2021-05-10","2021-05-10","2021-06-01",NA,"METFORMINA 500MG/GLIBENCLAMIDA 2.5MGX30","GLUCOVANCE 500 2.5MG -Metformina;Glibenclamida- caja x 30 comp. recubiertos _ REG. ISP F-9764.16 _Fecha venc. 31-12-2022 _ Despacho dentro de 3 das hbiles _ Monto minimo facturacin 120.000 pesos netos.","Caja","Merck S.A. Productos Farmacéuticos","Aceptada","20","Peso Chileno","6630","132600","0","0","2021-05-19","No Seleccionada",728.054772727273,9.10645771219136,0,182.129154243827,"Municipalidad"
"4430","8814137","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2021-05-10","2021-05-10","2021-06-01",NA,"METFORMINA 500MG/GLIBENCLAMIDA 2.5MGX30","MT502.5COMP. GLUKAUT 5002.5 MG X 60 COMP. REC.. SANITAS. METFORMINAGLIBENCLAMIDA. REG ISP F-14332 - VTO 12-2021 - LOTE 1284319, Entrega en 48 HRS. Se adjunta ISP, CANJE y anexos técnicos. Sin costo por flete. Pedido mínimo 50.000.","Caja","ETHON PHARMACEUTICALS SPA.","Aceptada","20","Peso Chileno","4143","82860","0","0","2021-05-17","No Seleccionada",728.054772727273,5.69050592784446,0,113.810118556889,"Municipalidad"
"4431","8814137","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2021-05-10","2021-05-10","2021-06-01",NA,"METFORMINA 500MG/GLIBENCLAMIDA 2.5MGX30","11152	GLUCOVANCE 5002,5 MG 30 COMPRIMIDOS RECUBIERTOS  
 F-976416 METFORMINA+GLIBENCLAMIDA		MERCK 	30-12-2022	 7.334 
VALOR OFERTADO  INCLUYE IVA  Y FLETE				 
DESPACHO  DENTRO DE 48 HORAS                                   
SE ADJUNTAN  POLITICAS DE C","Caja","DROGUERIA GLOBAL PHARMA SPA","Aceptada","20","Peso Chileno","7334","146680","0","0","2021-05-19","No Seleccionada",728.054772727273,10.0734179277845,0,201.468358555691,"Municipalidad"
"4432","8814137","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2021-05-10","2021-05-10","2021-06-01",NA,"METFORMINA 500MG/GLIBENCLAMIDA 2.5MGX30","(S2590127) GLICENEX DUO 500/2.5 X30COM.REC., GLIBENCLAMIDA 2.5mg / METFORMINA 500mg ORAL SOLIDO, Fabricante: BAGO, Reg ISP: F-15401. Presentacion: CAJA X 30 COMPRIMIDOS. Bioequivalente: S/I, venc: 30-11-2022, Despacho en 24 hrs (1 día hábil), Monto Mín. d","Caja","Distribuidora Salcobrand","Aceptada","20","Peso Chileno","4355","87100","0","0","2021-05-17","No Seleccionada",728.054772727273,5.98169281094922,0,119.633856218984,"Municipalidad"
"4433","8814137","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2021-05-10","2021-05-10","2021-06-01",NA,"METFORMINA 500MG/GLIBENCLAMIDA 2.5MGX30","BAG0137 GLICENEX DUO 5002,5 X 30 COMP.  Entrega 24-48 HR METFORMINA-GLIBENCLAMIDA F-1540116 BAGO  VENC. 30-11-2022","Caja","Caribean Pharma Ltda","Aceptada","20","Peso Chileno","5620","112400","0","0","2021-05-19","No Seleccionada",728.054772727273,7.7191994483432,0,154.383988966864,"Municipalidad"
"4434","8814137","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2021-05-10","2021-05-10","2021-06-01",NA,"METFORMINA 500MG/GLIBENCLAMIDA 2.5MGX30","METFORMINA CLORHIDRATO;GLIBENCLAMIDAGLICENEXDUO COM.5005 30 - MARCA-,CX30 COMPRIMIDOS,,REG. ISP,LAB.MARCA,BIOEQUIVALENTES Y GENERICOS,Se adjuntan Anexos Administrativos, Técnicos y Condiciones de Canje. Sin Costo por Flete. Entrega de 24 a 48 Horas, Vence","Caja","ADN FARMACÉUTICA","Aceptada","20","Peso Chileno","6917.4","138348","0","0","2021-05-11","No Seleccionada",728.054772727273,9.501208232023,0,190.02416464046,"Municipalidad"
"4435","8814197","Licitación Pública entre a 2000 y 5000 UTM (LQ)","6","HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA","Región de la Araucanía","CLP","2021-05-10","2021-05-12","2021-08-27","HOSPITAL DR HERNÁN HENRÍQUEZ ARAVENA","GLIBENCLAMIDA 5 MG","GLBN0005COMP. (BE)GLIBENCLAMIDA 5MG X 1005 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 - VTO 7-2024 - LOTE G200901, Entrega en 2 DÍAS. Se adjunta ISP, CANJE y anexos técnicos. Sin costo por flete. Pedido mínimo 50.000.","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","18000","Peso Chileno","7.8","140400","0","0","2021-05-28","No Seleccionada",780.759090909091,0.00999027752711522,0,179.824995488074,"Hospital"
"4436","8814197","Licitación Pública entre a 2000 y 5000 UTM (LQ)","6","HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA","Región de la Araucanía","CLP","2021-05-10","2021-05-12","2021-08-27","HOSPITAL DR HERNÁN HENRÍQUEZ ARAVENA","GLIBENCLAMIDA 5 MG","GLIBENCLAMIDA 5 MG CM. CAJAX60. LAB CHILE. REG ISP F-3947-20. VENCE 30-09-2023. BIOEQUIVALENTE. 
","Comprimido","WINPHARM","Aceptada","18000","Peso Chileno","9","162000","0","0","2021-05-31","No Seleccionada",780.759090909091,0.0115272433005176,0,207.490379409316,"Hospital"
"4437","8814197","Licitación Pública entre a 2000 y 5000 UTM (LQ)","6","HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA","Región de la Araucanía","CLP","2021-05-10","2021-05-12","2021-08-27","HOSPITAL DR HERNÁN HENRÍQUEZ ARAVENA","GLIBENCLAMIDA 5 MG","267741 GLIBENCLAMIDA BIOEQUIVALENTE COMPRIMIDO 5MG, CAJA X 60, GENERICOS BIOEQUIVALENTES. REG.ISP F-3947-20. LOS PRODUCTOS OFERTADOS CUENTAN CON UN VENCIMIENTO SUPERIOR A 24 MESES. SE ADJUNTA FICHA TECNICA. DESPACHO EN 48 HORAS, NO TIENE COSTO ADICIONAL.","Comprimido","Socofar Division Munnich","Aceptada","18000","Peso Chileno","9","162000","0","0","2021-05-28","No Seleccionada",780.759090909091,0.0115272433005176,0,207.490379409316,"Hospital"
"4438","8814197","Licitación Pública entre a 2000 y 5000 UTM (LQ)","6","HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA","Región de la Araucanía","CLP","2021-05-10","2021-05-12","2021-08-27","HOSPITAL DR HERNÁN HENRÍQUEZ ARAVENA","GLIBENCLAMIDA 5 MG","267741	GLIBENCLAMIDA 5 MG 60 COMP 	N° Registro ISP: F-394710 	L CHILE	GENERICO	31-03-2024
","Comprimido","DROGUERIA GLOBAL PHARMA SPA","Aceptada","18000","Peso Chileno","8","144000","0","0","2021-05-25","No Seleccionada",780.759090909091,0.0102464384893489,0,184.435892808281,"Hospital"
"4439","8814197","Licitación Pública entre a 2000 y 5000 UTM (LQ)","6","HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA","Región de la Araucanía","CLP","2021-05-10","2021-05-12","2021-08-27","HOSPITAL DR HERNÁN HENRÍQUEZ ARAVENA","GLIBENCLAMIDA 5 MG","MIN0286 GLIBENCLAMIDA B 5MG X 1005 COMP. BE. B  Entrega 24-48 HR GLIBENCLAMIDA F-989616 MINTLAB  VENC. 31-07-2024","Comprimido","Caribean Pharma Ltda","Aceptada","18000","Peso Chileno","7.9","142200","0","0","2021-05-31","No Seleccionada",780.759090909091,0.0101183580082321,0,182.130444148177,"Hospital"
"4440","8814239","Licitación Pública Mayor 1000 UTM (LP)","8","SERVICIO DE SALUD TALCAHUANO HOSPITAL DE","Región del Biobío","CLP","2021-05-10","2021-05-11","2021-06-25","22.04.004.001.02","Glibenclamida 5 mg cm oral","GLIBENCLAMIDA 5 MG CM. CAJAX60. LAB CHILE. REG ISP F-3947-20. VENCE 30-09-2023. BIOEQUIVALENTE. 
","Comprimido","WINPHARM","Aceptada","4500","Peso Chileno","8","36000","4500","36000","2021-05-31","Seleccionada",728.054772727273,0.0109881842681042,49.4468292064689,49.4468292064689,"Servicio de Salud"
"4441","8814239","Licitación Pública Mayor 1000 UTM (LP)","8","SERVICIO DE SALUD TALCAHUANO HOSPITAL DE","Región del Biobío","CLP","2021-05-10","2021-05-11","2021-06-25","22.04.004.001.02","Glibenclamida 5 mg cm oral","GLBN0005COMP. BEGLIBENCLAMIDA 5MG X 1005 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 - VTO 7-2024 - LOTE G200901
Vigencia de la Oferta 90 días","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","4500","Peso Chileno","7.8","35100","0","0","2021-05-31","No Seleccionada",728.054772727273,0.0107134796614016,0,48.2106584763072,"Servicio de Salud"
"4442","8814239","Licitación Pública Mayor 1000 UTM (LP)","8","SERVICIO DE SALUD TALCAHUANO HOSPITAL DE","Región del Biobío","CLP","2021-05-10","2021-05-11","2021-06-25","22.04.004.001.02","Glibenclamida 5 mg cm oral","GLIBENCLAMIDA 5MG BE®, GLIBENCLAMIDA, Envase de: 1005 COMPRIMIDO, MINTLAB, Reg.ISP: F-9896, Vence: 2024-07-31.","Comprimido","Medikar Ltda","Aceptada","4500","Peso Chileno","9","40500","0","0","2021-05-31","No Seleccionada",728.054772727273,0.0123617073016172,0,55.6276828572775,"Servicio de Salud"
"4443","8814767","Licitación Pública Menor a 100 UTM (L1)","8","I MUNICIPALIDAD DE VILLARRICA","Región Metropolitana de Santiago","CLP","2021-05-11","2021-05-12","2021-06-08",NA,"Glifortex G comprimidos","AND0230 GLIFORTEX-G 5005MG EN CAJA DE 1000 COMP REC  Entrega 24-HR METFORMINA+GLIBENCLAMIDA F-12968 ANDROMACO  VENC. 30-11-2022","Unidad","Caribean Pharma Ltda","Aceptada","30000","Peso Chileno","34","1020000","0","0","2021-05-17","No Seleccionada",728.054772727273,0.0466997831394429,0,1400.99349418329,"Municipalidad"
"4444","8814767","Licitación Pública Menor a 100 UTM (L1)","8","I MUNICIPALIDAD DE VILLARRICA","Región Metropolitana de Santiago","CLP","2021-05-11","2021-05-12","2021-06-08",NA,"Glifortex G comprimidos","22100127 GLIFORTEX G COM RECUBIERTO - METFORMINA CLORHIDRATO 500 MG / GLIBENCLAMIDA 5 MG - CAJA X 1000 COM., CAJA X 1000, F-12968/18, FECHA VENCIMIENTO 30-11-2022, DESPACHO EN DOS (02) DÍAS HÁBILES, SE ADJUNTA CARTA DE CANJE","Unidad","LABORATORIOS ANDROMACO S.A.","Aceptada","30000","Peso Chileno","26.4","792000","30000","792000","2021-05-17","Seleccionada",728.054772727273,0.0362610080847439,1087.83024254232,1087.83024254232,"Municipalidad"
"4445","8814840","Licitación Pública Entre 100 y 1000 UTM (LE)","8","SERVICIO DE SALUD HOSPITAL DE RENGO","Región del Libertador General Bernardo O´Higgins","CLP","2021-05-11","2021-05-18","2021-08-13","Presupuesto Hospital Rengo","GLIBENCLAMIDA 5 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER","GLIBENCLAMIDA B 5MG X 1000 COMP. BE.	         VTO 31-01-2023
","Comprimido","Droguería Concepción Ltda","Aceptada","1000","Peso Chileno","10","10000","0","0","2021-05-25","No Seleccionada",780.759090909091,0.0128080481116862,0,12.8080481116862,"Servicio de Salud"
"4446","8814840","Licitación Pública Entre 100 y 1000 UTM (LE)","8","SERVICIO DE SALUD HOSPITAL DE RENGO","Región del Libertador General Bernardo O´Higgins","CLP","2021-05-11","2021-05-18","2021-08-13","Presupuesto Hospital Rengo","GLIBENCLAMIDA 5 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER","MIN0286 GLIBENCLAMIDA B 5MG X 1005 COMP. BE. B  Entrega 24-48 HR GLIBENCLAMIDA F-989616 MINTLAB  VENC. 31-07-2024","Comprimido","Caribean Pharma Ltda","Rechazada","1000","Peso Chileno","7.79","7790","0","0","2021-05-26","No Seleccionada",780.759090909091,0.00997746947900353,0,9.97746947900353,"Servicio de Salud"
"4447","8814840","Licitación Pública Entre 100 y 1000 UTM (LE)","8","SERVICIO DE SALUD HOSPITAL DE RENGO","Región del Libertador General Bernardo O´Higgins","CLP","2021-05-11","2021-05-18","2021-08-13","Presupuesto Hospital Rengo","GLIBENCLAMIDA 5 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER","267741	GLIBENCLAMIDA 5 MG 60 COMP 	N° Registro ISP: F-3947 	L CHILE	GENERICO	31-03-2024
VALOR OFERTADO  INCLUYE IVA  Y FLETE				 
DESPACHO  DENTRO DE 48 HORAS                                   
SE ADJUNTAN  POLITICAS DE CANJE  	
","Comprimido","DROGUERIA GLOBAL PHARMA SPA","Aceptada","1000","Peso Chileno","8","8000","0","0","2021-05-26","No Seleccionada",780.759090909091,0.0102464384893489,0,10.2464384893489,"Servicio de Salud"
"4448","8814840","Licitación Pública Entre 100 y 1000 UTM (LE)","8","SERVICIO DE SALUD HOSPITAL DE RENGO","Región del Libertador General Bernardo O´Higgins","CLP","2021-05-11","2021-05-18","2021-08-13","Presupuesto Hospital Rengo","GLIBENCLAMIDA 5 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER","GLBN0005COMP. BEGLIBENCLAMIDA 5MG X 1005 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 -  -
Vencimiento superior a 12 meses
Se adjunta ISP, anexos
Entrega en 24 Horas
Vigencia 60 días","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","1000","Peso Chileno","7.8","7800","0","0","2021-05-20","No Seleccionada",780.759090909091,0.00999027752711522,0,9.99027752711522,"Servicio de Salud"
"4449","8814840","Licitación Pública Entre 100 y 1000 UTM (LE)","8","SERVICIO DE SALUD HOSPITAL DE RENGO","Región del Libertador General Bernardo O´Higgins","CLP","2021-05-11","2021-05-18","2021-08-13","Presupuesto Hospital Rengo","GLIBENCLAMIDA 5 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER","GLIBENCLAMIDA 5 MG CM. CAJAX60. LAB CHILE. REG ISP F-3947-20. VENCE 30-09-2023. BIOEQUIVALENTE.
","Comprimido","WINPHARM","Aceptada","1000","Peso Chileno","9","9000","0","0","2021-05-24","No Seleccionada",780.759090909091,0.0115272433005176,0,11.5272433005176,"Servicio de Salud"
"4450","8814840","Licitación Pública Entre 100 y 1000 UTM (LE)","8","SERVICIO DE SALUD HOSPITAL DE RENGO","Región del Libertador General Bernardo O´Higgins","CLP","2021-05-11","2021-05-18","2021-08-13","Presupuesto Hospital Rengo","GLIBENCLAMIDA 5 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER","GLIBENCLAMIDA 5MG BE®, GLIBENCLAMIDA, Envase de: 1005 COMPRIMIDO, MINTLAB, Reg.ISP: F-9896, Vence: 2024-07-31. ENTREGA EN 48 HRS","Comprimido","Medikar Ltda","Aceptada","1000","Peso Chileno","8.81","8810","0","0","2021-05-26","No Seleccionada",780.759090909091,0.0112838903863955,0,11.2838903863955,"Servicio de Salud"
"4451","8815617","Licitación Pública Entre 100 y 1000 UTM (LE)","8","SERVICIO NACIONAL DE SALUD HOSPITAL DE FLORIDA","Región del Biobío","CLP","2021-05-13","2021-05-19","2021-08-23",NA,"Glibenclamida 5 Mg Comprimidos,según presentación de anexo N°5","GLIBENCLAMIDA 5MG BE®, GLIBENCLAMIDA, Envase de: 1005 COMPRIMIDO, MINTLAB, Reg.ISP: F-9896, Vence: 2024-07-31.","Comprimido","Medikar Ltda","Aceptada","1","Peso Chileno","9","9","0","0","2021-05-31","No Seleccionada",780.759090909091,0.0115272433005176,0,0.0115272433005176,"Servicio de Salud"
"4452","8815617","Licitación Pública Entre 100 y 1000 UTM (LE)","8","SERVICIO NACIONAL DE SALUD HOSPITAL DE FLORIDA","Región del Biobío","CLP","2021-05-13","2021-05-19","2021-08-23",NA,"Glibenclamida 5 Mg Comprimidos,según presentación de anexo N°5","GLBN0005COMP. BEGLIBENCLAMIDA 5MG X 1005 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 -  -
Vencimiento superior a 12 meses
Vigencia de la Oferta 90 días","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","1","Peso Chileno","7.8","7.8","1","7.8","2021-05-25","Seleccionada",780.759090909091,0.00999027752711522,0.00999027752711522,0.00999027752711522,"Servicio de Salud"
"4453","8815617","Licitación Pública Entre 100 y 1000 UTM (LE)","8","SERVICIO NACIONAL DE SALUD HOSPITAL DE FLORIDA","Región del Biobío","CLP","2021-05-13","2021-05-19","2021-08-23",NA,"Metformina 500 Mg +  Glibenclamida 5 Mg, Comprimido,según presentación de anexo N°5","MTGLB5005COMP. GLUKAUT 5005 MG X 60 COMP. REC.. SANITAS. METFORMINAGLIBENCLAMIDA. REG ISP F-14331 - VTO 9-2022 - LOTE 0974019
Vigencia de la Oferta 90 días","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","1","Peso Chileno","53","53","1","53","2021-05-25","Seleccionada",780.759090909091,0.0678826549919367,0.0678826549919367,0.0678826549919367,"Servicio de Salud"
"4454","8815617","Licitación Pública Entre 100 y 1000 UTM (LE)","8","SERVICIO NACIONAL DE SALUD HOSPITAL DE FLORIDA","Región del Biobío","CLP","2021-05-13","2021-05-19","2021-08-23",NA,"Metformina 500 Mg +  Glibenclamida 5 Mg, Comprimido,según presentación de anexo N°5","120-10-67644 HIPOGLUCIN DA 500MG/5MG 30C REG.ISP F-14549 - Metformina Clorhidrato /Glibenclamida 5-500 mg-mg 30 Comprimidos Recubiertos , venc: Oct22, Se adjunta documentacion técnica, certificado de farmavigilancia, politica de canje, devoluciones y norm","Comprimido","LABORATORIO CHILE S.A.","Aceptada","1","Peso Chileno","130","130","0","0","2021-05-26","No Seleccionada",780.759090909091,0.16650462545192,0,0.16650462545192,"Servicio de Salud"
"4455","8815617","Licitación Pública Entre 100 y 1000 UTM (LE)","8","SERVICIO NACIONAL DE SALUD HOSPITAL DE FLORIDA","Región del Biobío","CLP","2021-05-13","2021-05-19","2021-08-23",NA,"Metformina 500 Mg +  Glibenclamida 5 Mg, Comprimido,según presentación de anexo N°5","S-PT4348 GLIBENCLAMIDA + METFORMINA,GLUKAUT 500/5 MG 60 COMP.REC. FECHA DE VENCIMIENTO
31-03-2024. N° DE REGISTRO ISP: F-14331/19","Comprimido","Instituto Sanitas S.A.","Aceptada","1","Peso Chileno","35","35","0","0","2021-05-26","No Seleccionada",780.759090909091,0.0448281683909016,0,0.0448281683909016,"Servicio de Salud"
"4456","8816193","Licitación Pública Menor a 100 UTM (L1)","8","I MUNICIPALIDAD DE QUILLECO","Región del Biobío","CLP","2021-05-14","2021-05-14","2021-06-02","2152204004 Productos Farmaceutico","GLIBENCLAMIDAS   5 MG","GLIBENCLAMIDA B 5MG X 1005 COMP. BE.	         VTO 31-07-2023
","Comprimido","Droguería Concepción Ltda","Aceptada","12000","Peso Chileno","10","120000","0","0","2021-05-19","No Seleccionada",728.054772727273,0.0137352303351303,0,164.822764021563,"Municipalidad"
"4457","8816193","Licitación Pública Menor a 100 UTM (L1)","8","I MUNICIPALIDAD DE QUILLECO","Región del Biobío","CLP","2021-05-14","2021-05-14","2021-06-02","2152204004 Productos Farmaceutico","GLIBENCLAMIDAS   5 MG","Glibenclamida 5 Mg 
-cajas X 60 Comprimido- Generico - Lab. Labofar - Vence 31-03-2024 - Entrega en 5 dias habiles - Incluye canje con productos con vencimiento inferior a 12 meses - Valor por unidad -
","Comprimido","LABOFAR","Aceptada","12000","Peso Chileno","6","72000","0","0","2021-05-17","No Seleccionada",728.054772727273,0.00824113820107815,0,98.8936584129378,"Municipalidad"
